document_id,question_id,exact_match,partial_f1,bleu,rouge1,rouge2,rougeL,bert_precision,bert_recall,bert_f1,adoc_supported,asum_supported,adoc_clarity,adoc_accuracy,asum_clarity,asum_accuracy,consistency
11,5,0,0.417910448,0.102640592,0.452380952,0.195121951,0.30952381,0.863707721,0.887904525,0.875639021,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
11,6,0,0.266666667,0.067126764,0.213333333,0.082191781,0.186666667,0.834058046,0.839256942,0.836649418,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
11,7,0,0.484848485,0.067008111,0.423529412,0.120481928,0.282352941,0.875224471,0.866163611,0.870670438,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
11,8,0,0.52173913,0.304974116,0.488372093,0.357142857,0.395348837,0.897407174,0.88934499,0.893357873,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
11,9,0,0.28125,0.038172831,0.272727273,0.069767442,0.25,0.836049139,0.855242431,0.845536888,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
11,10,0,0.305555556,0.060823347,0.285714286,0.097560976,0.19047619,0.862997353,0.848547399,0.855711341,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
11,11,0,0.259259259,0.060022314,0.275862069,0.117647059,0.252873563,0.845255733,0.873596549,0.859192491,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
11,12,0,0.1,0.008261611,0.025316456,0,0.025316456,0.806106985,0.813587666,0.80983007,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
11,13,0,0.307692308,0.119373529,0.266666667,0.136986301,0.266666667,0.833171964,0.865575671,0.849064767,No,Yes,2,2,4,5,Identical-Say the same thing
11,14,0,0.466666667,0.070964734,0.475,0.128205128,0.225,0.86879307,0.871841967,0.870314896,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
11,15,0,0.292682927,0.120720962,0.35443038,0.12987013,0.35443038,0.819836497,0.834448457,0.827077925,No,Yes,2,2,4,5,Identical-Say the same thing
12,1,0,0.472727273,0.281917153,0.457831325,0.271604938,0.385542169,0.869433165,0.876857281,0.873129427,No,Yes,2,2,4,5,Identical-Say the same thing
12,2,1,1,1,1,1,1,0.999999762,0.999999762,0.999999762,No,No,2,2,2,2,Slightly different-Overlap in topic but differ in detail
12,3,0,0.3,0.049669735,0.210526316,0.117647059,0.210526316,0.899713874,0.853363812,0.875926137,No,Yes,2,2,4,5,Contradict each other-Opposing or unrelated claims
12,4,0,0.545454545,0.237724123,0.581395349,0.30952381,0.395348837,0.899668872,0.909417748,0.904517055,No,Yes,2,2,4,5,Identical-Say the same thing
12,5,0,0.258064516,0.031761777,0.30952381,0.097560976,0.19047619,0.855594039,0.863011897,0.859286904,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
12,6,0,0.5,0.127249708,0.506329114,0.233766234,0.303797468,0.889146328,0.894954324,0.892040908,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
12,7,0,0.338028169,0.101310724,0.325581395,0.142857143,0.23255814,0.843139768,0.848902106,0.846011102,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
12,8,0,0.21875,0.042228295,0.238095238,0.024390244,0.166666667,0.834830225,0.848611653,0.841664553,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
12,9,0,0.612903226,0.402792109,0.58974359,0.447368421,0.58974359,0.922706842,0.918479919,0.920588493,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
12,10,0,0.444444444,0.166628109,0.452380952,0.243902439,0.238095238,0.849335492,0.869125366,0.859116495,No,Yes,2,2,4,5,Identical-Say the same thing
12,11,0,0.358208955,0.02870905,0.333333333,0.105263158,0.153846154,0.84229207,0.859957635,0.851033151,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
12,12,0,0.492753623,0.12519546,0.435897436,0.210526316,0.205128205,0.876690865,0.890437007,0.88351047,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
12,13,0,0.196721311,0.027352401,0.214285714,0.048780488,0.142857143,0.843208849,0.84744525,0.845321774,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
12,14,0,0.59375,0.23208279,0.574712644,0.282352941,0.413793103,0.909353137,0.909164488,0.909258783,No,Yes,2,2,4,5,Identical-Say the same thing
12,15,0,0.146341463,0.007880387,0.085106383,0,0.085106383,0.804411292,0.871553421,0.836637437,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
13,1,0,0.428571429,0.244818963,0.463414634,0.3,0.43902439,0.869243026,0.885843933,0.87746501,No,Yes,2,2,4,5,Identical-Say the same thing
13,2,1,1,1,1,1,1,0.999999762,0.999999762,0.999999762,No,No,2,2,2,2,Slightly different-Overlap in topic but differ in detail
13,3,0,0.214285714,0.015271699,0.137931034,0,0.137931034,0.854977846,0.898608446,0.876250386,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
13,4,0,0.451612903,0.120487534,0.4,0.147058824,0.342857143,0.921565533,0.919592261,0.920577884,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
13,5,0,0.25,0.033395475,0.15625,0.064516129,0.15625,0.852189362,0.850355864,0.851271629,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
13,6,0,0.545454545,0.160419828,0.461538462,0.236842105,0.333333333,0.889897466,0.886736929,0.888314366,No,Yes,2,2,4,5,Identical-Say the same thing
13,7,0,0.444444444,0.255277918,0.476190476,0.317073171,0.404761905,0.88934654,0.89469111,0.892010808,No,Yes,2,2,4,5,Identical-Say the same thing
13,8,0,0.566037736,0.222721458,0.548387097,0.3,0.258064516,0.880543947,0.882465124,0.881503463,No,Yes,2,2,4,5,Identical-Say the same thing
13,9,0,0.5,0.229773978,0.552631579,0.243243243,0.394736842,0.893617392,0.885998368,0.889791608,No,Yes,2,2,4,5,Identical-Say the same thing
13,10,0,0.5,0.246953726,0.473684211,0.324324324,0.342105263,0.886943042,0.880627573,0.883773983,No,Yes,2,2,4,5,Identical-Say the same thing
13,11,0,0.342857143,0.195864134,0.426666667,0.219178082,0.426666667,0.833625317,0.856982648,0.845142603,No,Yes,2,2,4,5,Identical-Say the same thing
13,12,0,0.5625,0.314199886,0.571428571,0.346666667,0.415584416,0.904728174,0.904755592,0.904741883,No,Yes,2,2,4,5,Identical-Say the same thing
13,13,0,0.631578947,0.824316594,0.886075949,0.883116883,0.886075949,0.915189445,0.919017613,0.917099535,No,Yes,2,2,4,5,Identical-Say the same thing
13,14,0,0.342857143,0.116183226,0.35443038,0.12987013,0.35443038,0.837279737,0.858224154,0.847622573,No,Yes,2,2,4,5,Identical-Say the same thing
13,15,0,0.576271186,0.302903244,0.595238095,0.414634146,0.523809524,0.920759439,0.90856123,0.914619684,No,Yes,2,2,4,5,Identical-Say the same thing
14,1,0,0.383561644,0.145119587,0.380952381,0.219512195,0.238095238,0.851522803,0.875376582,0.863284945,No,Yes,2,2,4,5,Contradict each other-Opposing or unrelated claims
14,2,1,1,1,1,1,1,0.999999762,0.999999762,0.999999762,No,No,2,2,2,2,Slightly different-Overlap in topic but differ in detail
14,3,0,0.8,0.415043584,0.606060606,0.516129032,0.606060606,0.90388,0.917408526,0.910593987,No,Yes,2,2,4,5,Identical-Say the same thing
14,4,0,0.318181818,0.096534825,0.142857143,0.097560976,0.142857143,0.828388691,0.83803165,0.833182275,No,Yes,2,2,4,5,Identical-Say the same thing
14,5,0,0.279069767,0.111253823,0.24691358,0.126582278,0.24691358,0.833980322,0.844073653,0.838996649,No,Yes,2,2,4,5,Identical-Say the same thing
14,6,0,0.243243243,0.020947554,0.23255814,0,0.162790698,0.853405237,0.852781475,0.853093207,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
14,7,0,0.3,0.109033166,0.292682927,0.125,0.292682927,0.84047389,0.843539476,0.842003942,No,Yes,2,2,4,5,Identical-Say the same thing
14,8,0,0.392156863,0.12542313,0.405405405,0.166666667,0.189189189,0.857563257,0.850285411,0.853908837,No,Yes,2,2,4,5,Identical-Say the same thing
14,9,0,0.461538462,0.174390907,0.467532468,0.24,0.38961039,0.88235265,0.882321954,0.882337272,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
14,10,0,0.253968254,0.028666002,0.255813953,0.023809524,0.162790698,0.853237033,0.85618794,0.854709983,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
14,11,0,0.164383562,0.020398629,0.195121951,0,0.170731707,0.831918597,0.833367884,0.832642555,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
14,12,0,0.375,0.133043614,0.380952381,0.219512195,0.238095238,0.876215935,0.885704458,0.880934596,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
14,13,0,0.3,0.073829558,0.329113924,0.12987013,0.329113924,0.814461708,0.83473587,0.824474156,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
14,14,0,0.549019608,0.270795674,0.55,0.230769231,0.45,0.866023779,0.876482785,0.87122196,No,Yes,2,2,4,5,Identical-Say the same thing
14,15,0,0.388888889,0.209069021,0.414634146,0.15,0.317073171,0.877996564,0.879603982,0.878799558,No,Yes,2,2,4,5,Identical-Say the same thing
15,1,0,0.464285714,0.304338275,0.530120482,0.24691358,0.409638554,0.906004906,0.90364933,0.904825628,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
15,2,0,0.333333333,0.114930971,0.197183099,0.115942029,0.169014085,0.868041635,0.869765997,0.868902922,No,Yes,2,2,4,5,Identical-Say the same thing
15,3,0,0.255319149,0.034886437,0.15,0.051282051,0.15,0.82675761,0.845896542,0.836217582,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
15,4,0,0.285714286,0.021300517,0.311688312,0.08,0.311688312,0.845865667,0.871278703,0.858384132,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
15,5,0,0.540540541,0.24565114,0.481927711,0.271604938,0.43373494,0.914150834,0.915173233,0.914661765,No,Yes,2,2,4,5,Identical-Say the same thing
15,6,0,0.173913043,0.010182558,0.061538462,0,0.061538462,0.827449918,0.825671077,0.826559544,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
15,7,0,0.338983051,0.024999323,0.337349398,0.049382716,0.192771084,0.85937196,0.855550706,0.857457101,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
15,8,0,0.4,0.106508622,0.45,0.179487179,0.375,0.859586,0.897580385,0.878172457,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
15,9,0,0.5,0.262516153,0.471910112,0.252873563,0.314606742,0.893412948,0.892294645,0.892853439,No,Yes,2,2,4,5,Identical-Say the same thing
15,10,0,0.777777778,0.435939158,0.666666667,0.426229508,0.507936508,0.934266448,0.939591765,0.936921537,No,Yes,2,2,4,5,Contradict each other-Opposing or unrelated claims
15,11,0,0.255319149,0.116259574,0.32183908,0.117647059,0.298850575,0.830279052,0.84497869,0.837564409,No,Yes,2,2,4,5,Identical-Say the same thing
15,12,0,0.342857143,0.121017159,0.435897436,0.184210526,0.435897436,0.848343492,0.868029356,0.858073533,No,Yes,2,2,4,5,Identical-Say the same thing
15,13,0,0.203389831,0.027922176,0.225,0.025641026,0.2,0.848543823,0.860336304,0.854399323,No,Yes,2,2,4,5,Contradict each other-Opposing or unrelated claims
15,14,0,0.38961039,0.185201828,0.449438202,0.206896552,0.359550562,0.895153522,0.891122699,0.893133581,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
15,15,0,0.482758621,0.16360535,0.477272727,0.186046512,0.363636364,0.901074648,0.884923756,0.892926216,No,Yes,2,2,4,5,Identical-Say the same thing
16,1,0,0.363636364,0.166628109,0.329113924,0.207792208,0.303797468,0.867684901,0.868344426,0.868014455,No,Yes,2,2,4,5,Identical-Say the same thing
16,2,1,1,1,1,1,1,0.999999762,0.999999762,0.999999762,No,No,2,2,2,2,Slightly different-Overlap in topic but differ in detail
16,3,0,0.117647059,0.015841249,0,0,0,0.829560518,0.852335453,0.840793788,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
16,4,0,0.25,0.024607181,0.238095238,0.048780488,0.166666667,0.832505524,0.844130576,0.838277757,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
16,5,0,0.25,0.048635314,0.295454545,0.069767442,0.227272727,0.864413023,0.864165604,0.864289284,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
16,6,0,0.333333333,0.071198026,0.208333333,0.130434783,0.208333333,0.83610177,0.915941715,0.874202609,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
16,7,0,0.383561644,0.028243057,0.348837209,0.023809524,0.186046512,0.83462131,0.847351432,0.84093821,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
16,8,0,0.393442623,0.029025849,0.453333333,0.082191781,0.266666667,0.876880527,0.869662523,0.873256564,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
16,9,0,0.6,0.484695089,0.602409639,0.469135802,0.578313253,0.920625746,0.914559603,0.917582691,No,Yes,2,2,4,5,Identical-Say the same thing
16,10,0,0.2,0.011474553,0.135135135,0,0.135135135,0.808633566,0.817793787,0.813187897,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
16,11,0,0.136363636,0.010568331,0.105263158,0,0.105263158,0.795564234,0.812941909,0.804159224,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
16,12,0,0.19047619,0.037754716,0.184210526,0.054054054,0.184210526,0.80370611,0.829515696,0.816406965,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
16,13,0,0.426229508,0.261664798,0.342105263,0.27027027,0.342105263,0.845944822,0.855596662,0.850743353,No,Yes,2,2,4,5,Identical-Say the same thing
16,14,0,0.375,0.221795123,0.342857143,0.235294118,0.342857143,0.843091488,0.89329052,0.867465317,No,Yes,2,2,4,5,Identical-Say the same thing
16,15,0,0.253164557,0.011683682,0.261904762,0,0.142857143,0.839721084,0.845374107,0.842538118,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
17,1,0,0.291666667,0.016979742,0.15625,0.032258065,0.125,0.848117113,0.840130091,0.844104707,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
17,2,1,1,1,1,1,1,0.999999702,0.999999702,0.999999702,No,No,2,2,2,2,Slightly different-Overlap in topic but differ in detail
17,3,0,0.625,0.232174604,0.533333333,0.307692308,0.533333333,0.906787932,0.881100297,0.893759549,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
17,4,0,0.272727273,0.04230796,0.219512195,0.1,0.170731707,0.831209064,0.848697841,0.839862466,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
17,5,0,0.090909091,0.009035877,0.051282051,0,0.051282051,0.800837755,0.803866744,0.802349389,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
17,6,0,0.322580645,0.06052915,0.25974026,0.08,0.25974026,0.828389287,0.859052896,0.8434425,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
17,7,0,0.38961039,0.073947292,0.376470588,0.120481928,0.188235294,0.86809957,0.851014078,0.859471917,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
17,8,0,0.127659574,0.007598237,0.050632911,0,0.050632911,0.796836317,0.804867685,0.800831914,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
17,9,0,0.352941176,0.129663017,0.207792208,0.106666667,0.207792208,0.83984077,0.85684669,0.848258555,No,Yes,2,2,4,5,Identical-Say the same thing
17,10,0,0.35483871,0.095885384,0.303797468,0.155844156,0.253164557,0.849229693,0.85136801,0.850297511,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
17,11,0,0.333333333,0.141433329,0.194444444,0.114285714,0.194444444,0.807929754,0.846262097,0.826651812,No,Yes,2,2,4,5,Identical-Say the same thing
17,12,0,0.333333333,0.03654797,0.361111111,0.142857143,0.222222222,0.861643016,0.857691705,0.859662771,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
17,13,0,0.518518519,0.335892398,0.5,0.378378378,0.421052632,0.883892417,0.893246531,0.888544858,No,Yes,2,2,4,5,Identical-Say the same thing
17,14,0,0.315789474,0.113813054,0.293333333,0.164383562,0.293333333,0.825279713,0.85774684,0.841200173,No,Yes,2,2,4,5,Identical-Say the same thing
17,15,0,0.41025641,0.210218702,0.377777778,0.227272727,0.288888889,0.880568147,0.893828273,0.887148678,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
18,1,0,0.411764706,0.083606453,0.361445783,0.172839506,0.192771084,0.867837191,0.867561936,0.867699564,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
18,2,0,0.484848485,0.130445888,0.441860465,0.214285714,0.325581395,0.892861843,0.891094267,0.891977191,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
18,3,0,0.133333333,0.008659438,0.073170732,0,0.073170732,0.831977606,0.813367963,0.822567523,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
18,4,0,0.41025641,0.064632158,0.390804598,0.141176471,0.206896552,0.858513951,0.888664663,0.873329163,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
18,5,0,0.3125,0.022294648,0.352941176,0.024096386,0.235294118,0.863315821,0.862347841,0.862831533,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
18,6,0,0.291666667,0.019624132,0.233766234,0.053333333,0.207792208,0.835514545,0.819468081,0.827413499,No,Yes,2,2,4,5,Contradict each other-Opposing or unrelated claims
18,7,0,0.292682927,0.128163771,0.368421053,0.162162162,0.368421053,0.839765728,0.864706397,0.852053642,No,Yes,2,2,4,5,Identical-Say the same thing
18,8,0,0.447761194,0.144143569,0.476190476,0.219512195,0.333333333,0.888447165,0.893780887,0.891106069,No,Yes,2,2,4,5,Identical-Say the same thing
18,9,0,0.406779661,0.070840013,0.428571429,0.170731707,0.261904762,0.865015268,0.878583729,0.871746778,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
18,10,0,0.612903226,0.304962528,0.551724138,0.352941176,0.390804598,0.908162355,0.890940726,0.899469137,No,Yes,2,2,4,5,Identical-Say the same thing
18,11,0,0.35,0.028987412,0.351648352,0.06741573,0.197802198,0.871485889,0.872897863,0.87219125,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
18,12,0,0.309859155,0.067093154,0.255813953,0.095238095,0.162790698,0.830161393,0.845597029,0.837808192,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
18,13,0,0.088888889,0.009371412,0.026666667,0,0.026666667,0.823104143,0.821026027,0.822063804,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
18,14,0,0.492307692,0.169422842,0.571428571,0.292682927,0.380952381,0.886757493,0.882234097,0.884490013,No,Yes,2,2,4,5,Identical-Say the same thing
18,15,0,0.176470588,0.009824767,0.162162162,0,0.162162162,0.821110249,0.83598423,0.828480482,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
19,1,0,0.293333333,0.011891883,0.272727273,0,0.159090909,0.858441949,0.871128142,0.864738464,No,Yes,2,2,4,5,Contradict each other-Opposing or unrelated claims
19,2,1,1,1,1,1,1,0.999999881,0.999999881,0.999999881,No,No,2,2,2,2,Slightly different-Overlap in topic but differ in detail
19,3,0,0,0,0,0,0,0.83511126,0.848136663,0.841573596,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
19,4,0,0.342857143,0.140616873,0.35,0.153846154,0.25,0.86792016,0.861563563,0.864730179,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
19,5,0,0.226415094,0.024091293,0.128205128,0.052631579,0.102564103,0.842610836,0.854017317,0.848275781,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
19,6,0,0.295081967,0.096005847,0.192771084,0.12345679,0.192771084,0.881835341,0.85273236,0.86703974,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
19,7,0,0.338461538,0.144782803,0.441860465,0.19047619,0.279069767,0.881078005,0.879220843,0.880148411,No,Yes,2,2,4,5,Identical-Say the same thing
